map@position	告诉我西安的位置	o o o b-location_city i-location_city o o o
telephone@dial	打电话给摩托老师	o o o o b-name i-name i-name i-name
translation@translation	翻译芬兰	o o b-content i-content
cookbook@query	又热炒鸡蛋怎么做？	o o b-dishname i-dishname i-dishname o o o o
translation@translation	虾的英文怎么说	b-content o b-target i-target o o o
music@play	我想听期待这首歌	o o o b-song i-song o o o
stock@query	中国太保股票	b-name i-name i-name i-name o o
email@reply	我要回复这个邮件	o o o o o o o o
poetry@query	我要听宋词。	o o o b-dynasty o o
poetry@query	背一下春晓孟浩然。	o o o b-name i-name b-author i-author i-author o
message@send	写短信给颖村	o o o o b-name i-name
video@query	午夜凶铃	b-name i-name i-name i-name
news@play	现在有什么热点新闻？	b-datetime_time i-datetime_time o o o b-category i-category o o o
message@send	发信息给老妈说我在吃饭	o o o o b-name i-name o b-content i-content i-content i-content
novel@query	看乡村爱情	o b-name i-name i-name i-name
website@open	打开谷歌wap	o o b-name i-name o o o
cookbook@query	酒鬼花生怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
train@query	广州到孝感的火车	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	蒸鱼。	b-dishname i-dishname o
news@play	告诉我今天的新闻内容	o o o b-datetime_date i-datetime_date o o o o o
video@query	看电影啊	o b-category i-category o
app@launch	打开qq找杨佳艺	o o b-name i-name o o o o
riddle@query	来个字谜我猜一下。	o o b-category i-category o o o o o
train@query	明天广州到北京的火车	b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
app@launch	打开搜狐微博	o o b-name i-name i-name i-name
video@query	播放法制进行时	o o b-name i-name i-name i-name i-name
message@send	发信息给健美	o o o o b-name i-name
health@query	关节痛怎么办？	b-keyword i-keyword i-keyword o o o o
cookbook@query	酸菜鱼，怎么烧？	b-dishname i-dishname i-dishname o o o o o
health@query	暴发性紫癜	b-keyword i-keyword i-keyword i-keyword i-keyword
cookbook@query	帮我搜索一下有什么家常菜？	o o o o o o o o o b-keyword i-keyword i-keyword o
health@query	偏头痛怎么治？	b-keyword i-keyword i-keyword o o o o
health@query	肩周炎怎么治？	b-keyword i-keyword i-keyword o o o o
video@query	播放特种兵之利刃出鞘	o o b-name i-name i-name i-name i-name i-name i-name i-name
cookbook@query	你真笨，是四喜丸子怎么做了。	o o o o o b-dishname i-dishname i-dishname i-dishname o o o o o
match@query	篮球赛事预告。	b-category i-category o o b-type i-type o
health@query	胃炎怎么治？	b-keyword i-keyword o o o o
video@query	熊出没啊	b-name i-name i-name o
health@query	肩周炎，要怎么治疗。	b-keyword i-keyword i-keyword o o o o o o o
health@query	沙眼。	b-keyword i-keyword o
contacts@query	周慧的电话。	b-name i-name o o o o
news@play	查一下新闻。	o o o o o o
epg@query	8点河北卫视播放过恋了爱了	b-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o b-name i-name i-name i-name
flight@query	查询明天南阳到上海的航班	o o b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
poetry@query	朗读游子吟。	o o b-name i-name i-name o
bus@query	北京到成都的汽车时刻表。	b-src i-src o b-dest i-dest o o o o o o o
tvchannel@play	北京财经	b-name i-name i-name i-name
lottery@number_query	七星彩	b-name i-name i-name
stock@query	查询东吴证券的股票	o o b-name i-name i-name i-name o o o
video@query	我要当八路军	b-name i-name i-name i-name i-name i-name
lottery@number_query	帮我查一下2013年2月8日开奖的15选5中奖号码	o o o o o b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date o o o b-name i-name i-name i-name o o o o
map@route	从武汉到呼和浩特	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city i-endloc_city i-endloc_city
website@open	打开五五两性网站	o o b-name i-name i-name i-name i-name i-name
app@launch	打开德州扑克	o o b-name i-name i-name i-name
video@query	请打开电影	o o o b-category i-category
telephone@dial	打电话给魏文强	o o o o b-name i-name i-name
video@query	狸猫换太子	b-name i-name i-name i-name i-name
video@query	查查13年的一站到底	o o b-datetime_date i-datetime_date i-datetime_date o b-name i-name i-name i-name
website@open	广西新闻网	b-name i-name i-name i-name i-name
video@query	打开节目搜索	o o b-category i-category o o
health@query	包茎怎么办？	b-keyword i-keyword o o o o
message@sendcontacts	把李志强的号码发给贾洪鉴	o b-name i-name i-name o o o o o b-receiver i-receiver i-receiver
news@play	什么新闻呢	o o o o o
telephone@dial	打一下公司张总的电话	o o o b-category i-category b-name i-name o o o
news@play	艾莱冈给我点新闻。	o o o o o o o o o
cookbook@query	炖鸡	b-dishname i-dishname
video@query	文娱播报	b-name i-name i-name i-name
cookbook@query	鱼香肉丝，怎么做得？	b-dishname i-dishname i-dishname i-dishname o o o o o o
novel@query	找找三毛的爱情小说	o o b-author i-author o b-category i-category o o
flight@query	今天新余到北京的航班	b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
video@query	武林风视频	b-name i-name i-name o o
telephone@dial	打电话给卢静	o o o o b-name i-name
music@play	我要听稻香	o o o b-song i-song
train@query	查一下苏州到洛阳的火车票	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
cookbook@query	打了怎么做红烧肉的做法？	o o o o o b-dishname i-dishname i-dishname o o o o
translation@translation	你叫什么名字翻译一下	b-content i-content i-content i-content i-content i-content o o o o
music@play	播放老婆最大。	o o b-song i-song i-song i-song o
video@query	新扎师妹	b-name i-name i-name i-name
telephone@dial	打电话给之山	o o o o b-name i-name
cookbook@query	蚝油生菜的做法。	b-dishname i-dishname i-dishname i-dishname o o o o
lottery@query	我要买彩票。	o o o o o o
health@query	如何治疗龟头炎。	o o o o b-keyword i-keyword i-keyword o
lottery@number_query	帮我查一下2013年2月8日开奖的七星彩中奖号码	o o o o o b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date o o o b-name i-name i-name o o o o
music@play	放一首其实我介意	o o o b-song i-song i-song i-song i-song
cookbook@query	五梆瓜鸡蛋汤怎么做？	o o o b-dishname i-dishname i-dishname o o o o
cookbook@query	蛋黄焗薯条怎么做	b-dishname i-dishname i-dishname i-dishname i-dishname o o o
cookbook@query	语音火锅怎么做啊？啊？	o o b-dishname i-dishname o o o o o o o
health@query	类风湿怎么治？	b-keyword i-keyword i-keyword o o o o
lottery@number_query	搜索七乐彩的公示号码	o o b-name i-name i-name o o o o o
video@query	福尔摩斯探案集	b-name i-name i-name i-name i-name i-name i-name
website@open	打开腾讯拍拍网	o o b-name i-name i-name i-name i-name
video@query	帮我找一找龙门飞甲	o o o o o b-name i-name i-name i-name
cookbook@query	煮面怎么做？	b-dishname i-dishname o o o o
poetry@query	来一首唐诗吗？	o o o b-dynasty o o o
lottery@number_query	双色球的开奖号码是多少？	b-name i-name i-name o o o o o o o o o
poetry@query	背诵唐诗三百首静夜思。	o o b-dynasty o o o o b-name i-name i-name o
app@launch	打开应用漫画	o o o o b-name i-name
music@play	我要听情动这首歌。	o o o b-song i-song o o o o
news@play	我也听新闻。	o o o o o o
cookbook@query	做鱼怎么做？	o b-ingredient o o o o
flight@query	二十五日去深圳的航班	b-startdate_date i-startdate_date i-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
video@query	刘诗诗主演过的电影	b-artist i-artist i-artist b-artistrole i-artistrole o o b-category i-category
email@launch	替我查看新邮件	o o o o o o o
translation@translation	翻译共产党员	o o b-content i-content i-content i-content
lottery@number_query	本期七星彩的中奖号码是多少？	o o b-name i-name i-name o o o o o o o o o
cookbook@query	脆瓜。	b-dishname i-dishname o
cookbook@query	肉炒饭怎么做？	b-dishname i-dishname i-dishname o o o o
poetry@query	来一首水调歌头。	o o o b-name i-name i-name i-name o
translation@translation	床英文怎么说	b-content b-target i-target o o o
cookbook@query	小鸡炖蘑菇的做法爸	b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
cookbook@query	蛋炒饭怎么煮	b-dishname i-dishname i-dishname o o o
train@query	查下温州到杭州的火车票	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
flight@query	查询今天成都到北京的航班	o o b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
tvchannel@play	axn	b-name i-name i-name
music@search	帮我找一首我的好兄弟	o o o o o o o b-song i-song i-song
epg@query	浙江高清台的节目单	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o
cookbook@query	昌鱼的做法	b-ingredient i-ingredient o o o
cookbook@query	阳澄湖大闸蟹的做法。	b-dishname i-dishname i-dishname i-dishname i-dishname i-dishname o o o o
cookbook@query	童子鸡的做法。	b-ingredient i-ingredient i-ingredient o o o o
music@search	搜索电视剧插曲	o o b-category i-category i-category i-category i-category
train@query	去枣庄的火车	o b-endloc_city i-endloc_city o o o
map@position	北京西站在哪	b-location_poi i-location_poi i-location_poi i-location_poi o o
poetry@default	给我念首古诗。	o o o o o o o
music@play	放歌，天亮了。	o o o b-song i-song i-song o
video@query	看动物卡通	o b-tag i-tag i-tag i-tag
video@query	太阳第九集	b-name i-name b-episode i-episode i-episode
music@play	来一首有点舍不得	o o o b-song i-song i-song i-song i-song
email@replay_all	我想全部回复	o o o o o o
stock@query	所以查学西宁特钢的股票	o o o o b-name i-name i-name i-name o o o
map@position	周口在哪里	b-location_city i-location_city o o o
flight@query	上海到青岛的飞机票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
cookbook@query	你如何做螃蟹？	o o o o b-ingredient i-ingredient o
epg@query	现在湖南卫视放什么电视？	b-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o
poetry@query	何以解忧的下一句是什么？	b-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o o o o
cookbook@query	请问意大利面怎么做	o o b-dishname i-dishname i-dishname i-dishname o o o
poetry@query	给我念首春晓。	o o o o b-name i-name o
epg@query	最近下午有什么电影？	o o b-datetime_time i-datetime_time o o o b-category i-category o
news@play	t我要听新闻。	o o o o o o o
cookbook@query	灌汤小笼包怎样做。	b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
poetry@query	帮我来一首兰陵王。	o o o o o b-name i-name i-name o
epg@query	中央一套什么时候有建党伟业	b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o b-name i-name i-name i-name
email@create	帮我写一封邮件	o o o o o o o
video@query	三女休夫	b-name i-name i-name i-name
telephone@dial	呼叫王希	o o b-name i-name
video@query	给我搜个电影	o o o o b-category i-category
website@open	打开网页小米论坛	o o o o b-name i-name i-name i-name
poetry@query	我要听李白的诗。	o o o b-author i-author o o o
translation@translation	电焊机用英语怎么说	b-content i-content i-content o b-target i-target o o o
poetry@query	那给我背静夜思。	o o o o b-name i-name i-name o
map@position	六安市飞云卫生院在哪里	b-location_city i-location_city i-location_city b-location_poi i-location_poi i-location_poi i-location_poi i-location_poi o o o
poetry@query	你不会念唐诗吗？	o o o o b-dynasty o o o
message@send	发送短信给黄启超	o o o o o b-name i-name i-name
video@query	找一下非诚勿扰娱乐节目	o o o b-name i-name i-name i-name b-tag i-tag b-category i-category
message@send	发短信给王小露的	o o o o b-name i-name i-name o
music@play	我想听世上只有妈妈好这首歌。	o o o b-song i-song i-song i-song i-song i-song i-song o o o o
cookbook@query	清蒸武昌鱼。	b-dishname i-dishname i-dishname i-dishname i-dishname o
message@send	给德师傅发短信	o b-name i-name i-name o o o
cookbook@query	我说白鱼怎么做	o o b-ingredient i-ingredient o o o
news@play	今天惠州新闻。	b-datetime_date i-datetime_date b-location_city i-location_city o o o
cookbook@query	炸里鸡的做法。	b-dishname i-dishname i-dishname o o o o
video@query	美国电影少年派的奇幻漂流	b-area i-area b-category i-category b-name i-name i-name i-name i-name i-name i-name i-name
app@launch	打开搜狐新闻	o o b-name i-name i-name i-name
cookbook@query	红烧猪脚	b-dishname i-dishname i-dishname i-dishname
website@open	打开索尼官方网站	o o b-name i-name o o o o
flight@query	帮我查一下深圳到桂林后天的机票	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city b-startdate_date i-startdate_date o o o
cookbook@query	怎么做鱼呢？	o o o b-ingredient o o
stock@query	查询标准股份的股票	o o b-name i-name i-name i-name o o o
cookbook@query	冯沙排骨怎么做？	o o b-ingredient i-ingredient o o o o
tvchannel@play	高清北京文艺台	b-resolution i-resolution b-name i-name i-name i-name i-name
video@query	我要看综艺	o o o b-tag i-tag
music@play	来一首一生最爱。	o o o b-song i-song i-song i-song o
riddle@query	我要猜字谜不笨有答案。	o o o b-category i-category o o o o o o
music@play	来首我的未来不是梦	o o b-song i-song i-song i-song i-song i-song i-song
cookbook@query	今晚红烧肉的做法。	o o b-dishname i-dishname i-dishname o o o o
map@route	玉照公园怎么走	b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
poetry@query	买，来一首诗李白的诗。	o o o o o o b-author i-author o o o
music@play	我要听劝化这首歌	o o o b-song i-song o o o
cookbook@query	酸辣汤的做法。	b-dishname i-dishname i-dishname o o o o
riddle@query	帮我出一个灯谜。	o o o o o b-category i-category o
bus@query	宁波到岳阳的汽车。	b-src i-src o b-dest i-dest o o o o
video@query	女人的颜色六十九集	b-name i-name i-name i-name i-name b-episode i-episode i-episode i-episode
website@open	我要打开百度	o o o o b-name i-name
message@send	给张金波发短消息今天中午一起吃饭	o b-name i-name i-name o o o o b-content i-content i-content i-content i-content i-content i-content i-content
bus@query	怎么坐车去广州？	o o o o o b-dest i-dest o
stock@query	江苏阳光的股票怎么样了	b-name i-name i-name i-name o o o o o o o
lottery@number_query	搜索15选5的号码信息	o o b-name i-name i-name i-name o o o o o
poetry@query	同是天涯沦落人下一句。	b-keyword i-keyword i-keyword i-keyword i-keyword i-keyword i-keyword b-queryfield i-queryfield i-queryfield o
tvchannel@play	cctv四套	b-name i-name i-name i-name i-name i-name
riddle@query	讲一个谜语和答案。	o o o b-category i-category o o o o
riddle@query	打个谜语吧！	o o b-category i-category o o
cookbook@query	怎么做炸鸡腿？	o o o b-dishname i-dishname i-dishname o
cookbook@query	鱼香肉丝，怎么炒？	b-dishname i-dishname i-dishname i-dishname o o o o o
poetry@query	嗯，你来一首李白的诗词，的。	o o o o o o b-author i-author o o o o o o
lottery@number_query	查看大乐透玩法的开奖	o o b-name i-name i-name o o o o o
video@query	最新有什么热门电影	b-timedescr i-timedescr o o o b-popularity i-popularity b-category i-category
poetry@query	背首唐诗来听啊！	o o b-dynasty o o o o o
map@route	查一下从上海到安徽东至县的路线	o o o o b-startloc_city i-startloc_city o b-endloc_province i-endloc_province b-endloc_area i-endloc_area i-endloc_area o o o
stock@query	杰瑞股份股价	b-name i-name i-name i-name o o
bus@query	南京到，黄山的汽车。	b-src i-src o o b-dest i-dest o o o o
cookbook@query	酸菜粉条肉的做法。	b-dishname i-dishname i-dishname i-dishname b-ingredient o o o o
map@position	龙口西路在哪里	b-location_poi i-location_poi i-location_poi i-location_poi o o o
message@send	给靖哥哥发短信说我不回来吃饭了	o b-name i-name i-name o o o o b-content i-content i-content i-content i-content i-content i-content
translation@translation	说话的英文怎么写	b-content i-content o b-target i-target o o o
match@query	中超比赛时间多少啊？	b-category i-category o o o o o o o o
video@query	搜索逃学威龙第二部	o o b-name i-name i-name i-name b-season i-season i-season
email@launch	给我打开mail	o o o o o o o o
stock@query	查询股票00230	o o o o b-code i-code i-code i-code i-code
health@query	肠易激综合征。	b-keyword i-keyword i-keyword i-keyword i-keyword i-keyword o
poetry@query	背首静夜思来听一下。	o o b-name i-name i-name o o o o o
poetry@query	朗读一首李白的诗呗！	o o o o b-author i-author o o o o
message@send	发送短信给陈群	o o o o o b-name i-name
message@send	发短信给林晓云说我爱你	o o o o b-name i-name i-name o b-content i-content i-content
tvchannel@play	中央电视台电影频道	b-name i-name i-name i-name i-name i-name i-name i-name i-name
tvchannel@play	高清江苏	b-resolution i-resolution b-name i-name
music@play	你不来一首涛声依旧，那你。	o o o o o b-song i-song i-song i-song o o o o
video@query	古墓丽影	b-name i-name i-name i-name
tvchannel@play	我要看湖南台	o o o b-name i-name i-name
cookbook@query	哈哈，吃了水煮鱼怎么做？	o o o o o b-dishname i-dishname i-dishname o o o o
train@query	查查一下连江到湛江的火车票	o o o o b-startloc_area i-startloc_area o b-endloc_city i-endloc_city o o o o
poetry@query	朗诵一首李白的诗词。	o o o o b-author i-author o o o o
epg@query	安徽电视台12月18号晚上10:10的电视剧	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date b-datetime_time i-datetime_time i-datetime_time i-datetime_time i-datetime_time i-datetime_time i-datetime_time o b-category i-category i-category
riddle@query	你说谜语给我猜。	o o b-category i-category o o o o
cookbook@query	鱼香肉丝哦	b-dishname i-dishname i-dishname i-dishname o
train@query	帮我搜索一下宜春到长沙的火车	o o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
stock@query	查询濮耐股份的股票	o o b-name i-name i-name i-name o o o
bus@query	昭通到南昌的汽车。	b-src i-src o b-dest i-dest o o o o
flight@query	查询后天广州到上海的航班	o o b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
message@send	给张倩倩发短信	o b-name i-name i-name o o o
website@open	那你帮我打开百度	o o o o o o b-name i-name
cookbook@query	鱼要怎么煮才好吃	b-ingredient o o o o o o o
cookbook@query	我想知道皮蛋瘦肉粥是怎么做的	o o o o b-dishname i-dishname i-dishname i-dishname i-dishname o o o o o
video@query	请播放一下举起手来	o o o o o b-name i-name i-name i-name
website@open	进入讯飞官网	o o b-name i-name i-name i-name
weather@query	现在温度几度	o o o o o o
app@launch	我想上qq	o o o b-name i-name
cinemas@query	有什么新电影	o o o o o o
website@open	开启雅虎	o o b-name i-name
match@query	广州恒大亚冠联赛，比赛时间。	b-name i-name i-name i-name b-category i-category i-category i-category o o o o o o
message@sendcontacts	把李文鼎的号码发给谢服全	o b-name i-name i-name o o o o o b-receiver i-receiver i-receiver
train@query	你会查火车票么	o o o o o o o
map@route	去汽车南站怎么走	o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
stock@query	查寻天龙集团的股票	o o b-name i-name i-name i-name o o o
stock@query	伊利股份	b-name i-name i-name i-name
flight@query	请查询一下深圳飞往上海的航班	o o o o o b-startloc_city i-startloc_city o o b-endloc_city i-endloc_city o o o
cookbook@query	红烧排骨怎么做的吗？	b-dishname i-dishname i-dishname i-dishname o o o o o o
video@query	女子特警队之火凤凰	b-name i-name i-name i-name i-name i-name i-name i-name i-name
telephone@dial	打电话给李新颖	o o o o b-name i-name i-name
website@open	打开科大讯飞网站	o o b-name i-name i-name i-name o o
lottery@number_query	搜索25选5的获奖号码	o o b-name i-name i-name i-name o o o o o
app@launch	有道词典	b-name i-name i-name i-name
bus@query	从聊城到东营的车。	o b-src i-src o b-dest i-dest o o o
cookbook@query	葫芦鸡怎么做？	b-dishname i-dishname i-dishname o o o o
music@play	来一首夜夜夜	o o o b-song i-song i-song
website@open	打开苹果香港官方网站	o o b-name i-name i-name i-name i-name i-name i-name i-name
cookbook@query	搜索，西米露的做法。	o o o b-dishname i-dishname i-dishname o o o o
video@query	大耳朵图图获	b-name i-name i-name i-name i-name o
video@query	赛罗奥特曼	b-name i-name i-name i-name i-name
cookbook@query	刀削面怎么样做。	b-ingredient i-ingredient i-ingredient o o o o o
cookbook@query	板栗如何烧？	b-ingredient i-ingredient o o o o
message@send	给胡克发短信	o b-name i-name o o o
tvchannel@play	很想看安徽卫视来着	o o o b-name i-name i-name i-name o o
video@query	我想看爱情闯进门	o o o b-name i-name i-name i-name i-name
cookbook@query	刘林面怎么做啊？	o o b-ingredient o o o o o
cinemas@query	查最近的电影。	o o o o o o o
news@play	我要听最近的新闻。	o o o b-datetime_date i-datetime_date o o o o
lottery@number_query	我要查彩票的开奖信息。	o o o o o o o o o o o
poetry@query	说个李白的诗来听听。	o o b-author i-author o o o o o o
epg@query	北京体育频道明天的节目单	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date o o o o
radio@launch	请帮我调频105.8南京人民广播电台音乐台	o o o o o b-code i-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
cookbook@query	烤鸡翅怎么做？	b-dishname i-dishname i-dishname o o o o
stock@query	我想查询上证指数的股票	o o o o b-name i-name i-name i-name o o o
website@open	上山居网	o b-name i-name i-name
music@play	我想听情花开这首歌	o o o b-song i-song i-song o o o
news@play	我想听最新军事新闻。	o o o o o b-category i-category o o o
flight@query	八月十号从重庆到武汉的航班	b-startdate_date i-startdate_date i-startdate_date i-startdate_date o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
stock@query	搜索蒙牛的股市行情	o o b-name i-name o o o o o
map@route	查询北京到上海的路线	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
news@play	我要看新闻玩不？	o o o o o o o o
bus@query	查看济南到东营的，汽车。	o o b-src i-src o b-dest i-dest o o o o o
cookbook@query	馄炖怎么做？	b-dishname i-dishname o o o o
tvchannel@play	央3	b-name i-name
music@play	我要听还是会这首歌	o o o b-song i-song i-song o o o
riddle@query	字谜你。	b-category i-category o o
health@query	近视眼怎么治疗	b-keyword i-keyword i-keyword o o o o
cookbook@query	培根金针菇怎么做？	b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
epg@query	看当前直播的比赛	o o o o o o b-category i-category
cookbook@query	怎么样？做红烧肉。	o o o o o b-dishname i-dishname i-dishname o
flight@query	大连飞往上海的航班	b-startloc_city i-startloc_city o o b-endloc_city i-endloc_city o o o
video@query	你好我想看电影	o o o o o b-category i-category
video@query	看千金归来第五集	o b-name i-name i-name i-name b-episode i-episode i-episode
flight@query	明天去纽约的航班。	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o o
match@query	中超赛事预告，从在哪里看呢？	b-category i-category o o b-type i-type o o o o o o o o
cookbook@query	宫爆鸡丁的菜谱。	b-dishname i-dishname i-dishname i-dishname o o o o
video@query	青春四十	b-name i-name i-name i-name
contacts@create	新建联系人天天	o o o o o b-name i-name
telephone@dial	打电话给美华	o o o o b-name i-name
epg@look_back	回看上周末早上8点的湖南卫视	o o b-datetime_date i-datetime_date i-datetime_date b-datetime_time i-datetime_time i-datetime_time i-datetime_time o b-tvchannel i-tvchannel i-tvchannel i-tvchannel
cookbook@query	做红酒怎么做啊？	o b-ingredient i-ingredient o o o o o
map@route	带我去新都会	o o o b-endloc_poi i-endloc_poi i-endloc_poi
flight@query	查一下澳门到吉隆坡的飞机	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city i-endloc_city o o o
tvchannel@play	cctv新闻	b-name i-name i-name i-name i-name i-name
stock@query	查下李宁公司的股票	o o b-name i-name o o o o o
map@position	湖里公园在哪里	b-location_poi i-location_poi i-location_poi i-location_poi o o o
news@play	打开新闻	o o o o
video@query	金枝欲孽	b-name i-name i-name i-name
video@query	锁梦楼	b-name i-name i-name
epg@query	我想看中央六台的电影。	o o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel o b-category i-category o
tvchannel@play	我要看下中央六套	o o o o b-name i-name i-name i-name
map@position	沿途有没有加油站	o o o o o b-location_poi i-location_poi i-location_poi
telephone@dial	打电话给子明	o o o o b-name i-name
cookbook@query	茄子鸡蛋怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
poetry@query	来首李白的诗集。	o o b-author i-author o o o o
cookbook@query	说萝卜怎么做？	o b-ingredient i-ingredient o o o o
tvchannel@play	先锋乒羽	b-name i-name i-name i-name
riddle@query	讲个谜语吧，辣。	o o b-category i-category o o o o
music@play	徐良唱的歌	b-artist i-artist o o o
map@route	我去杨家坪该怎么走	o o b-endloc_poi i-endloc_poi i-endloc_poi o o o o
radio@launch	麻烦您可不可以帮我调频99.3嘉善人民广播电台	o o o o o o o o o o o b-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name
cookbook@query	请帮我找一下酸菜鱼的做法	o o o o o o b-dishname i-dishname i-dishname o o o
telephone@dial	给叶君恩打电话	o b-name i-name i-name o o o
cookbook@query	桂林米粉，哦。	b-dishname i-dishname i-dishname i-dishname o o o
message@send	给杨凯发短信	o b-name i-name o o o
radio@launch	麻烦您可不可以帮我调频98.5扬州人民广播电台新闻台	o o o o o o o o o o o b-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
tvchannel@play	央视9	b-name i-name i-name
cookbook@query	肉沫茄子，怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o o
telephone@dial	打电话给陈永聪	o o o o b-name i-name i-name
cookbook@query	腐乳肉怎么做？	b-dishname i-dishname i-dishname o o o o
cinemas@query	艺轩电影院最近上映的电影有哪些	b-theatre i-theatre i-theatre i-theatre i-theatre o o o o o o o o o o
video@query	知青	b-name i-name
app@launch	开微信	o b-name i-name
poetry@default	读一首古诗给我听。	o o o o o o o o o
message@send	发短信给张三说“画皮2在哪个台播出”	o o o o b-name i-name o o b-content i-content i-content i-content i-content i-content i-content i-content i-content o
video@query	2013年陈可辛导演的好看的电影	b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date b-artist i-artist i-artist b-artistrole i-artistrole o b-scoredescr i-scoredescr o b-category i-category
stock@query	中国工商银行的股票	b-name i-name i-name i-name i-name i-name o o o
video@query	中国霸王花	b-name i-name i-name i-name i-name
map@route	去华强北的路怎么走	o b-endloc_poi i-endloc_poi i-endloc_poi o o o o o
cookbook@query	糯米肉怎么做？	b-dishname i-dishname i-dishname o o o o
train@query	帮我查一下洛阳到赣州的火车	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
video@query	我想看搞定岳父大人电影	o o o b-name i-name i-name i-name i-name i-name b-category i-category
video@query	帮我打开步步惊心	o o o o b-name i-name i-name i-name
news@play	看今天的新闻。	o b-datetime_date i-datetime_date o o o o
video@query	看中国好声音	o b-name i-name i-name i-name i-name
telephone@dial	呼叫晚欲强	o o b-name i-name i-name
poetry@query	背首绝句的。	o o b-name i-name o o
cookbook@query	炖肉	b-dishname i-dishname
health@query	头晕该怎么办？	b-keyword i-keyword o o o o o
app@launch	酷狗音乐盒	b-name i-name i-name i-name i-name
video@query	汽车总动员	b-name i-name i-name i-name i-name
flight@query	明天去深圳的飞机	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
news@play	最新的新闻播报一下	b-keyword i-keyword o o o o o o o
tvchannel@play	东方台	b-name i-name i-name
message@send	给李光发短信	o b-name i-name o o o
translation@translation	你去玩手机了吧用英语怎么说	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
map@position	帮我查一下我所在的位置	o o o o o o o o o o o
website@open	你帮我打开网站	o o o o o o o
epg@query	什么电视台什么时间有转播仁心解码2	o o o o o o o o o o o o b-name i-name i-name i-name i-name
message@sendcontacts	把王建春的电话号码发给张学政	o b-name i-name i-name o o o o o o o b-receiver i-receiver i-receiver
stock@riserate_query	中国石化的股票是涨还是跌	b-name i-name i-name i-name o o o o o o o o
telephone@dial	打电话给斌少	o o o o b-name i-name
train@query	查询临沂到济南的火车票	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
cookbook@query	豆豉鲮鱼油麦菜	b-dishname i-dishname i-dishname i-dishname i-dishname i-dishname i-dishname
cookbook@query	新疆大盘鸡的做法。	b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
